Time (ms),X,Y,Z
49277,-9995,2102,-2823
49357,-7871,1834,-2477
49437,-6079,2409,-2308
49517,-5857,3011,-2579
49597,-6890,3462,-3115
49677,-9916,3757,-3365
49757,-12651,3263,-2858
49837,-11578,2504,-2093
49917,-8703,2073,-1386
49997,-6936,1846,-757
50077,-6462,1288,-737
50157,-8009,1138,-1385
50237,-10515,1367,-2089
50317,-10470,1415,-2272
50397,-8503,1940,-2246
50477,-7124,2561,-2567
50557,-6994,3073,-3118
50637,-9102,3738,-3572
50717,-12390,3417,-3493
50797,-13369,2268,-2773
50877,-11417,1630,-1746
51037,-8842,1221,-933
51197,-6919,1155,-542
51277,-8145,2186,-1149
51357,-10492,2855,-1757
51437,-10537,2689,-2168
51517,-8389,2680,-2198
51597,-6900,3137,-2288
51677,-6718,3606,-2698
51757,-9290,3688,-2778
51837,-12956,3188,-2704
51917,-12856,2528,-2431
51997,-9624,2152,-1740
52077,-6955,1781,-914
52157,-6240,1428,-401
52237,-7137,1733,-614
52317,-9382,2960,-1413
52397,-10600,3472,-2042
52477,-9664,3412,-2276
52557,-8247,3649,-2308
52637,-7252,3759,-2400
52717,-7796,4212,-2707
52797,-10526,4432,-2936
52877,-12816,3595,-2615
52957,-11304,2701,-1988
53037,-7807,2275,-1285
53117,-6219,1812,-412
53197,-6153,1280,-141
53277,-7369,1750,-859
53357,-9901,2686,-1809
53437,-10662,2721,-2218
53517,-9259,2849,-2580
53597,-7272,3685,-3184
53677,-6123,4135,-3483
53757,-9302,4182,-3178
53837,-13568,3436,-2652
53917,-13517,2533,-1996
53997,-11050,2154,-939
54077,-8816,1320,254
54157,-7509,360,776
54237,-8079,373,550
54317,-10436,1685,-272
54397,-11467,2519,-1134
54477,-10428,2865,-1716
54557,-8235,3642,-2192
54637,-6299,4379,-2294
54717,-9350,5150,-2291
54797,-14000,4494,-2230
54876,-14350,3257,-1919
54956,-11550,2765,-1253
55036,-8161,2408,-371
55116,-6367,1712,630
55196,-6171,1268,943
55276,-8650,2914,22
55356,-11027,4655,-1142
55436,-10880,4843,-2095
55516,-9710,4265,-2821
55596,-7858,4277,-2929
55676,-6380,4761,-2673
55756,-9635,4261,-1929
55836,-14501,2918,-1028
55916,-13525,1873,-479
55996,-9543,1608,50
56076,-7174,1518,647
56156,-6837,1126,1002
56236,-6903,1464,639
56316,-7958,3142,-273
56476,-9662,3916,-1109
56556,-9637,3653,-1763
56636,-8738,4034,-2462
56716,-8455,4690,-2958
56796,-8613,5048,-2976
56876,-11129,4856,-2617
56956,-13199,3852,-1809
57036,-10843,2693,-775
57116,-8199,2024,295
57196,-8596,1644,1214
57276,-8782,1441,857
57356,-8441,1859,-95
57436,-9572,2395,-744
57516,-9476,2586,-1320
57596,-7996,2930,-1751
57676,-7563,3433,-2422
57756,-8180,3846,-2888
57836,-9202,4150,-3037
57916,-11865,3720,-2560
57996,-12816,2409,-1680
58076,-9563,1661,-980
58156,-7029,1893,-124
58236,-7240,1788,489
58316,-7722,1841,152
58396,-8391,2686,-621
58476,-9703,3062,-1323
58556,-9289,3042,-2094
58636,-7508,3212,-2300
58716,-7002,3539,-2302
58796,-7628,3716,-2346
58876,-9603,4089,-2221
58956,-12009,3922,-1856
59036,-11816,2811,-1369
59116,-9293,1925,-894
59196,-7296,1692,-434
59276,-7262,1626,-211
59356,-7844,1697,-329
59436,-9362,2542,-759
59516,-10317,2893,-1336
59596,-8474,2698,-1639
59676,-6522,3205,-1832
59756,-6730,3706,-2109
59836,-8005,3743,-2316
59916,-10094,3897,-2369
59996,-12034,3576,-2010
60076,-10957,2649,-1569
60156,-7987,2183,-920
60236,-6704,1872,23
60316,-6943,1616,361
