Time (ms),X,Y,Z
37838,-9231,1357,-392
37918,-11040,1241,130
37998,-10714,777,271
38078,-8401,552,-63
38158,-6375,576,-330
38238,-6088,279,-259
38318,-7730,149,-72
38398,-10075,703,211
38478,-11749,1115,182
38558,-11010,1145,-293
38638,-8112,1501,-728
38718,-6018,1906,-965
38798,-6391,1881,-931
38878,-8281,1460,-616
38958,-9580,1801,-896
39038,-10554,1670,-660
39118,-10034,901,-148
39198,-7461,798,-319
39278,-5919,664,-356
39358,-6327,551,-177
39438,-7987,557,-8
39518,-9230,1133,-416
39598,-9776,1828,-1221
39678,-8314,1836,-1434
39758,-5924,2037,-1243
39838,-6014,2327,-1367
39918,-7285,2009,-1203
39998,-8997,1818,-879
40078,-10973,2045,-558
40158,-11160,1963,-485
40238,-8882,1464,-425
40318,-6778,1000,-321
40398,-6233,434,-280
40478,-7046,85,-219
40558,-9133,640,-11
40638,-12062,1145,146
40718,-11532,869,-377
40798,-7493,1030,-955
40878,-5431,1541,-1156
40958,-6296,1660,-1071
41038,-8424,1467,-758
41118,-9767,1916,-817
41198,-10803,1886,-520
41278,-9612,1291,-254
41358,-6828,1270,-522
41438,-5906,1294,-519
41518,-8149,1511,-620
41598,-10971,1509,-735
41678,-11928,1559,-712
41758,-11537,1284,-292
41838,-9272,1096,-215
41918,-6396,1290,-606
41998,-4398,1312,-704
42078,-4995,1374,-552
42158,-7844,1505,-192
42238,-9957,2198,-263
42318,-10533,1958,-458
42398,-8718,1291,-626
42558,-6087,1441,-1020
42718,-9881,1658,30
42798,-11386,1518,-134
42878,-10917,1068,-125
42957,-10366,773,443
43037,-7854,610,136
43117,-5462,645,-391
43197,-4714,986,-705
43277,-6005,1333,-801
43357,-8297,1614,-717
43437,-9170,1967,-738
43517,-9415,2046,-731
43597,-8384,1648,-762
43677,-6179,1376,-904
43757,-6559,1370,-817
43837,-9837,1537,-367
43917,-10930,1316,-225
43997,-10150,915,21
44077,-9812,770,93
44157,-7553,694,-590
44237,-5271,838,-1029
44317,-4667,1101,-1242
44397,-6965,1233,-1120
44477,-10086,901,-636
44557,-10772,363,-342
44637,-10017,-42,-256
44717,-8486,128,-378
44797,-6380,616,-904
44877,-5757,1126,-1175
44957,-8310,1688,-1327
45037,-10644,2147,-1433
45117,-9376,1993,-756
45197,-8358,974,558
45277,-8455,158,1265
45357,-7390,67,596
45437,-5536,170,-245
45601,-5801,817,-601
45677,-8416,1100,-658
45757,-10199,1164,-822
45837,-10449,766,-155
45917,-8927,761,292
45997,-6398,1134,-62
46077,-5347,1308,-347
46157,-7187,1184,-327
46237,-9925,1092,-207
46317,-10219,1297,-603
46397,-10100,1571,-693
46477,-9669,1383,-624
46557,-7171,1048,-754
46637,-5280,1157,-747
46717,-5568,1224,-658
46797,-8000,1171,-907
46877,-10235,1487,-972
46957,-11098,1669,-558
47037,-10092,1437,-621
47117,-7283,1270,-788
47197,-5213,1021,-728
47277,-5708,879,-692
47357,-7920,779,-522
47437,-9745,843,-195
47517,-10870,1326,-59
47597,-10489,1611,-559
47677,-7801,1496,-1032
47757,-5830,1801,-1295
47837,-6346,2063,-1434
47917,-7577,1707,-1150
47997,-9842,1609,-846
48077,-11325,1512,-210
48157,-9847,1270,-32
48237,-7254,1218,-222
48317,-6318,1176,-234
48397,-7512,1105,-146
48477,-9282,1055,143
48557,-9655,1211,-200
48637,-9009,1275,-796
48717,-8067,1006,-1236
48797,-6356,890,-1398
48876,-5959,1083,-1338
48956,-7004,1224,-1284
49037,-9139,1127,-789
49117,-10416,1535,-721
49196,-9893,1760,-902
49276,-8172,1411,-670
49356,-6055,1463,-733
49516,-5844,1486,-677
49596,-7582,1404,-318
49676,-10194,1459,207
49756,-10430,1767,9
49836,-8935,1424,-399
49916,-7375,922,-462
49996,-5709,1081,-628
50076,-5888,1343,-585
50156,-7431,1772,-480
50236,-9449,2075,-124
50316,-10288,2293,238
50396,-9483,2062,356
50476,-7665,1749,317
50556,-5827,1671,146
50636,-5900,1311,228
50716,-7992,1254,616
50796,-10292,1534,951
50876,-10126,1981,663
50956,-8707,1728,94
51036,-6962,1303,-214
51116,-5379,1540,-375
51196,-5956,1506,-195
51276,-7677,1302,51
51356,-9632,1318,261
51436,-10313,1752,426
51516,-9128,1664,444
51596,-7226,1520,248
51676,-5887,1701,37
51756,-6458,1504,219
51836,-8346,1429,629
51916,-10286,1582,1008
51996,-9944,1602,758
52076,-8187,1201,-75
52156,-6719,1074,-635
52236,-5744,1220,-623
52316,-6340,1237,-285
52396,-7625,1322,69
52476,-9369,1472,294
52556,-10079,1645,493
52636,-9232,1605,484
52716,-7471,1604,334
52796,-5805,1553,299
52876,-6403,1221,546
52956,-8526,1075,1132
53036,-9439,1237,1371
53116,-9659,1279,1217
53196,-9139,922,719
53276,-6933,842,69
53356,-5758,1095,4
53436,-6475,1264,161
53516,-7953,1265,227
53596,-9572,1582,197
53676,-10191,1559,491
53756,-9242,1164,722
53836,-7458,1296,497
53916,-6020,1324,306
53996,-6392,1140,278
54076,-8042,1054,571
54156,-10110,1066,785
54236,-10032,1378,560
54316,-8493,1430,46
54396,-7220,1292,-262
54476,-6165,1433,-287
54556,-6588,1413,-145
54636,-7502,1173,66
54716,-9149,1181,301
54796,-10088,1244,505
54875,-9322,1043,464
54955,-7829,1095,342
55035,-6355,1127,285
55115,-6334,1048,404
55195,-7622,1105,741
55275,-9803,970,1137
55355,-10179,975,785
55435,-8903,679,83
55515,-7616,370,-254
55595,-6299,635,-394
55675,-6283,810,-306
55755,-7010,883,-307
55835,-8766,892,-129
55915,-10277,905,-114
55995,-9982,390,21
56075,-8598,235,468
56155,-6945,495,446
56235,-6165,472,428
56315,-6818,504,701
56395,-8805,425,1024
56555,-9816,610,646
56635,-9460,193,265
56715,-8440,-173,113
56795,-6854,32,-154
56875,-6345,76,11
56955,-6970,319,198
57035,-8662,432,226
57115,-10476,707,-136
57195,-10681,417,122
57275,-9257,17,763
