Time (ms),X,Y,Z
35519,10393,80,728
35599,11637,1839,-1603
35679,10304,3504,-4270
35759,7514,3402,-5651
35839,8356,4012,-5885
35919,12062,4629,-3893
35999,13038,4796,-1112
36079,10701,3586,347
36159,7477,1117,1609
36239,5905,120,1668
36319,11424,2221,-1677
36399,11349,2701,-3485
36479,8923,2787,-4439
36559,7075,3067,-5149
36639,7741,3702,-5198
36719,11160,4706,-3359
36799,13019,4833,-1017
36879,10889,4038,-44
36959,7718,2481,667
37039,5744,969,836
37119,5584,418,369
37199,8344,972,-575
37279,11612,2477,-2544
37359,11069,3383,-4231
37439,7734,3755,-4573
37519,5598,4014,-4579
37599,8589,4510,-3985
37678,12674,4528,-1966
37758,12376,3486,-230
37839,9462,1541,1024
37918,6737,-434,1890
37998,6405,-459,1389
38079,9248,1032,140
38158,12238,3231,-1647
38238,11190,3897,-3095
38318,7773,3491,-3864
38398,5872,3660,-4223
38478,9136,4063,-3912
38558,13501,4269,-2418
38638,13018,3929,-1038
38718,6524,-131,1389
38798,5520,-557,1343
38878,7315,611,460
38958,10945,3025,-1404
39038,11672,4741,-3033
39118,8886,4551,-4032
39198,6451,4180,-4848
39278,6716,4357,-4750
39358,10571,4619,-3364
39438,13522,4459,-1462
39518,11772,3616,-414
39598,8283,2199,203
39678,5828,923,551
39758,5350,670,346
39838,7740,1824,-406
39918,11108,4257,-2166
39998,11185,5179,-3747
40078,8163,4208,-4211
40158,5704,3576,-4231
40238,5795,3700,-4121
40318,10492,4714,-3190
40398,14185,5093,-1484
40478,12124,4142,-304
40558,8294,2521,519
40638,5287,1099,947
40718,4269,555,642
40798,6629,967,-174
40878,11606,2782,-1845
40958,13065,3697,-3264
41038,9971,3056,-3952
41118,6573,3167,-4443
41198,8936,5888,-3390
41278,13946,7280,-1739
41358,13575,6426,-124
41438,9722,4354,381
41518,6730,2542,916
41598,5924,1809,1345
41678,7409,2090,922
41758,9810,3024,-992
41838,11023,3203,-2491
41918,9728,2185,-2951
41998,7620,1898,-3524
42078,7244,2499,-3996
42158,8666,2565,-3593
42238,10533,2426,-2816
42318,12411,2788,-2035
42398,12416,3008,-1116
42478,10112,2418,-457
42558,8235,1649,158
42638,7300,1333,667
42718,7983,1467,614
42798,9787,2289,-589
42878,10850,3023,-1449
42958,9920,2656,-1859
43038,8265,2656,-2776
43118,8108,3313,-3604
43198,8855,3415,-3794
43278,9716,3240,-3516
43358,11457,3142,-2728
43438,11680,2908,-1661
43518,9863,2508,-763
43598,7159,1815,961
43677,7593,1845,785
43758,9059,2260,-611
43837,10511,2762,-1827
43917,10257,2756,-2812
43997,8371,2541,-3664
44077,7628,2816,-4027
44157,8196,3157,-3821
44237,9681,3462,-2982
44317,11484,3689,-1925
44397,11223,3522,-911
44477,9283,2846,-88
44557,7789,2112,526
44637,7024,1745,787
44717,7828,1898,551
44797,9715,2541,-550
44877,10911,2884,-1345
44957,9888,2233,-1930
45038,8105,1852,-2757
45117,7855,2426,-3323
45197,8643,2813,-3501
45277,9898,2738,-3413
45357,11867,2591,-3133
45437,12794,2361,-2337
45517,11236,1997,-1641
45597,8725,1572,-966
45677,6726,1160,-148
45757,5965,1172,157
45837,7061,1793,-392
45917,9921,2843,-1238
45997,11050,3033,-1811
46077,8632,2623,-3169
46157,8613,2991,-3685
46237,9859,3376,-3867
46317,10798,3171,-3439
46397,11963,2879,-2582
46477,12335,2615,-1781
46557,10194,1877,-963
46637,7710,1302,-292
46717,6014,1196,-13
46797,5889,1633,-284
46877,7393,2384,-1153
46957,9751,2990,-2199
47037,10697,2573,-3301
47117,9609,2318,-3977
47197,8214,2780,-4011
47277,7598,2979,-3694
47357,8002,3020,-2914
47437,9506,3210,-2029
47517,10873,3614,-1156
47597,10699,3564,-194
47677,9414,3079,366
47757,8115,2717,457
47837,7355,2453,269
47917,7069,2373,-306
47997,7388,2516,-1052
48077,8289,2838,-1716
48157,9025,3287,-2231
48237,9095,3488,-2402
48317,8666,3462,-2261
48397,8167,3442,-1990
48477,7827,3771,-1473
48557,8784,4073,-1460
48637,10544,4179,-1676
48717,11126,3597,-1794
48797,10040,2642,-1652
48877,8031,1702,-1304
48957,6402,751,-792
49037,6104,444,-494
49117,7032,950,-610
49197,9241,2988,-1263
49277,11014,4621,-1908
49357,10219,4828,-2551
49437,9198,5078,-3081
49517,9389,4571,-2961
49597,9443,3745,-2470
49676,9187,3335,-1899
49756,8453,2879,-1308
49836,7436,2461,-922
