Time (ms),X,Y,Z
34240,-1165,-4081,-7616
34320,-1393,-4271,-7716
34399,-817,-4342,-7285
34480,263,-3496,-6837
34559,1177,-1564,-6721
34639,1398,2803,-7734
34719,1945,5062,-8916
34799,2628,4108,-8434
34879,2339,3331,-7688
34959,2051,2490,-7673
35039,1951,2354,-7717
35119,1845,2316,-7397
35199,1804,2478,-6897
35279,2117,3040,-6801
35359,2793,3661,-7131
35519,3416,3618,-7217
35599,3621,3862,-7018
35679,3119,4258,-6627
35759,2475,4519,-5991
35839,2473,5290,-5516
35919,2848,5487,-5875
35999,2989,5289,-6298
36079,2226,5034,-6701
36159,351,4386,-6820
36239,-1087,4033,-6730
36319,-734,4210,-7295
36399,-347,4958,-8233
36479,-98,3386,-8755
36559,-1203,792,-8179
36639,-4040,-42,-6903
36719,-5014,-432,-6334
36799,-3188,163,-7520
36879,-1525,1030,-8406
36959,-2338,1383,-7897
37039,-2034,2590,-7591
37119,-339,4177,-7782
37199,-3706,2569,-6214
37279,-3987,1324,-5201
37359,-1215,3919,-6642
37439,-1673,6684,-8201
37519,-588,7751,-8630
37600,600,6823,-7301
37679,1223,4938,-5614
37759,-339,4478,-5050
37839,-1332,3119,-5196
37919,-319,1085,-5734
37999,-290,606,-6770
38079,-379,-95,-7903
38159,-36,-1302,-8448
38239,-39,-2010,-8250
38319,-518,-2220,-7961
38399,-912,-2831,-7869
38479,-1352,-4038,-7954
38559,-2548,-4114,-8437
38639,-3831,-3526,-9910
38719,-2577,-3944,-10024
38799,1637,-2781,-7286
38879,3781,-933,-4898
38959,982,1979,-6518
39039,-170,2073,-7836
39119,1436,-743,-7281
39199,1536,-1809,-8218
39279,1019,-2553,-8586
39359,838,-2679,-8169
39439,1069,-2336,-7897
39519,1006,-2278,-7848
39599,1233,-2593,-7970
39679,1638,-2484,-8231
39759,1673,-2211,-8123
39839,1903,-1622,-8038
39919,2018,-1092,-8067
39999,2226,-427,-7483
40079,2844,729,-6852
40159,3439,1541,-6643
